DEVICE(0),SERIES_NO(1),LANE(2),SMALL_VOL(3),BIG_VOL(4),CONNECT_VOL(5),SMALL_SPEED(6),BIG_SPEED(7),CONNECT_SPEED(8),OCCUPANCY(9),level(10)
VD01,6,3,30,6,4,10,10,10,40,1
VD02,6,3,25,5,5,91,91,91,12,1
VD01,7,1,30,6,4,10,10,10,40,1
VD02,7,1,25,5,5,91,91,91,12,1
VD01,7,2,30,6,4,10,10,10,40,1
VD02,7,2,25,5,5,91,91,91,12,1
VD01,7,3,30,6,4,10,10,10,40,1
VD02,7,3,25,5,5,91,91,91,12,1
VD01,8,1,30,6,4,10,10,10,40,1
VD02,8,1,25,5,5,91,91,91,12,1
VD01,8,2,30,6,4,10,10,10,40,1
VD02,8,2,25,5,5,91,91,91,12,1
VD01,8,3,30,6,4,10,10,10,40,1
VD02,8,3,25,5,5,91,91,91,12,1
VD01,9,1,53,20,17,10,10,10,40,1
VD02,9,1,25,5,5,91,91,91,12,1
VD01,9,2,53,20,17,10,10,10,40,1
VD02,9,2,25,5,5,91,91,91,12,1
VD01,9,3,53,20,17,10,10,10,40,1
VD02,9,3,25,5,5,91,91,91,12,1
VD01,10,1,30,6,4,10,10,10,40,1
VD02,10,1,25,5,5,91,91,91,12,1
VD01,10,2,30,6,4,10,10,10,40,1
VD02,10,2,25,5,5,91,91,91,12,1
VD01,10,3,30,6,4,10,10,10,40,1
VD02,10,3,25,5,5,91,91,91,12,1
VD01,11,1,30,6,4,10,10,10,40,1
VD02,11,1,25,5,5,91,91,91,12,1
VD01,11,2,30,6,4,10,10,10,40,1
VD02,11,2,25,5,5,91,91,91,12,1
VD01,11,3,30,6,4,10,10,10,40,1
VD02,11,3,25,5,5,91,91,91,12,1
VD01,12,1,30,6,4,10,10,10,40,1
VD02,12,1,25,5,5,91,91,91,12,1
VD01,12,2,30,6,4,10,10,10,40,1
VD02,12,2,25,5,5,91,91,91,12,1
VD01,12,3,30,6,4,10,10,10,40,1
VD02,12,3,25,5,5,91,91,91,12,1
VD01,13,1,25,5,5,60,60,60,32,0
VD02,13,1,25,5,5,60,60,60,32,0
VD01,13,2,25,5,5,60,60,60,32,0
VD02,13,2,25,5,5,60,60,60,32,0
VD01,13,3,25,5,5,60,60,60,32,0
VD02,13,3,25,5,5,60,60,60,32,0
VD01,14,1,25,5,5,60,60,60,32,0
VD02,14,1,25,5,5,60,60,60,32,0
VD01,14,2,25,5,5,60,60,60,32,0
VD02,14,2,25,5,5,60,60,60,32,0
VD01,14,3,25,5,5,60,60,60,32,0
VD02,14,3,25,5,5,60,60,60,32,0
VD01,15,1,25,5,5,60,60,60,32,0
VD02,15,1,25,5,5,60,60,60,32,0
VD01,15,2,25,5,5,60,60,60,32,0
VD02,15,2,25,5,5,60,60,60,32,0
VD01,15,3,25,5,5,60,60,60,32,0
VD02,15,3,25,5,5,60,60,60,32,0
VD01,1,1,18,12,5,60,60,60,32,0
VD02,1,1,18,12,5,60,60,60,32,0
VD01,1,2,18,12,5,60,60,60,32,0
VD02,1,2,18,12,5,60,60,60,32,0
VD01,1,3,18,12,5,60,60,60,32,0
VD02,1,3,18,12,5,60,60,60,32,0
VD01,2,1,18,12,5,60,60,60,32,0
VD02,2,1,18,12,5,60,60,60,32,0
VD01,2,2,18,12,5,60,60,60,32,0
VD02,2,2,18,12,5,60,60,60,32,0
VD01,2,3,18,12,5,60,60,60,32,0
VD02,2,3,18,12,5,60,60,60,32,0
VD01,3,1,18,12,5,60,60,60,32,0
VD02,3,1,18,12,5,60,60,60,32,0
VD01,3,2,18,12,5,60,60,60,32,0
VD02,3,2,18,12,5,60,60,60,32,0
VD01,3,3,18,12,5,60,60,60,32,0
VD02,3,3,18,12,5,60,60,60,32,0
VD01,4,1,18,12,5,60,60,60,32,0
VD02,4,1,18,12,5,60,60,60,32,0
VD01,4,2,18,12,5,60,60,60,32,0
VD02,4,2,18,12,5,60,60,60,32,0
VD01,4,3,18,12,5,60,60,60,32,0
VD02,4,3,18,12,5,60,60,60,32,0
VD01,5,1,26,7,7,10,10,10,40,1
VD02,5,1,18,12,5,91,91,91,15,1
VD01,5,2,26,7,7,10,10,10,40,1
VD02,5,2,18,12,5,91,91,91,15,1
VD01,5,3,26,7,7,10,10,10,40,1
VD02,5,3,18,12,5,91,91,91,15,1
VD01,6,1,26,7,7,10,10,10,40,1
VD02,6,1,18,12,5,91,91,91,15,1
VD01,6,2,26,7,7,10,10,10,40,1
VD02,6,2,18,12,5,91,91,91,15,1
VD01,6,3,26,7,7,10,10,10,40,1
VD02,6,3,18,12,5,91,91,91,15,1
VD01,7,1,26,7,7,10,10,10,40,1
VD02,7,1,18,12,5,91,91,91,15,1
VD01,7,2,26,7,7,10,10,10,40,1
VD02,7,2,18,12,5,91,91,91,15,1
VD01,7,3,26,7,7,10,10,10,40,1
VD02,7,3,18,12,5,91,91,91,15,1
VD01,8,1,26,7,7,10,10,10,40,1
VD02,8,1,18,12,5,91,91,91,15,1
VD01,8,2,26,7,7,10,10,10,40,1
VD02,8,2,18,12,5,91,91,91,15,1
VD01,8,3,26,7,7,10,10,10,40,1
VD02,8,3,18,12,5,91,91,91,15,1
VD01,9,1,26,7,7,10,10,10,40,1
VD02,9,1,18,12,5,91,91,91,15,1
VD01,9,2,26,7,7,10,10,10,40,1
VD02,9,2,18,12,5,91,91,91,15,1
VD01,9,3,26,7,7,10,10,10,40,1
VD02,9,3,18,12,5,91,91,91,15,1
VD01,10,1,42,35,13,10,10,10,40,1
VD02,10,1,18,12,5,91,91,91,15,1
VD01,10,2,42,35,13,10,10,10,40,1
VD02,10,2,18,12,5,91,91,91,15,1
VD01,10,3,42,35,13,10,10,10,40,1
VD02,10,3,18,12,5,91,91,91,15,1
VD01,11,1,26,7,7,10,10,10,40,1
VD02,11,1,18,12,5,91,91,91,15,1
VD01,11,2,26,7,7,10,10,10,40,1
VD02,11,2,18,12,5,91,91,91,15,1
VD01,11,3,26,7,7,10,10,10,40,1
VD02,11,3,18,12,5,91,91,91,15,1
VD01,12,1,26,7,7,10,10,10,40,1
VD02,12,1,18,12,5,91,91,91,15,1
VD01,12,2,26,7,7,10,10,10,40,1
VD02,12,2,18,12,5,91,91,91,15,1
VD01,12,3,26,7,7,10,10,10,40,1
VD02,12,3,18,12,5,91,91,91,15,1
VD01,13,1,18,12,5,60,60,60,32,0
VD02,13,1,18,12,5,60,60,60,32,0
VD01,13,2,18,12,5,60,60,60,32,0
VD02,13,2,18,12,5,60,60,60,32,0
VD01,13,3,18,12,5,60,60,60,32,0
VD02,13,3,18,12,5,60,60,60,32,0
VD01,14,1,18,12,5,60,60,60,32,0
VD02,14,1,18,12,5,60,60,60,32,0
VD01,14,2,18,12,5,60,60,60,32,0
VD02,14,2,18,12,5,60,60,60,32,0
VD01,14,3,18,12,5,60,60,60,32,0
VD02,14,3,18,12,5,60,60,60,32,0
VD01,15,1,18,12,5,60,60,60,32,0
VD02,15,1,18,12,5,60,60,60,32,0
VD01,15,2,18,12,5,60,60,60,32,0
VD02,15,2,18,12,5,60,60,60,32,0
VD01,15,3,18,12,5,60,60,60,32,0
VD02,15,3,18,12,5,60,60,60,32,0
VD01,1,1,20,7,8,60,60,60,32,0
VD02,1,1,20,7,8,60,60,60,32,0
VD01,1,2,20,7,8,60,60,60,32,0
VD02,1,2,20,7,8,60,60,60,32,0
VD01,1,3,20,7,8,60,60,60,32,0
VD02,1,3,20,7,8,60,60,60,32,0
VD01,2,1,20,7,8,60,60,60,32,0
VD02,2,1,20,7,8,60,60,60,32,0
VD01,2,2,20,7,8,60,60,60,32,0
VD02,2,2,20,7,8,60,60,60,32,0
VD01,2,3,20,7,8,60,60,60,32,0
VD02,2,3,20,7,8,60,60,60,32,0
VD01,3,1,20,7,8,60,60,60,32,0
VD02,3,1,20,7,8,60,60,60,32,0
VD01,3,2,20,7,8,60,60,60,32,0
VD02,3,2,20,7,8,60,60,60,32,0
VD01,3,3,20,7,8,60,60,60,32,0
VD02,3,3,20,7,8,60,60,60,32,0
VD01,4,1,22,9,9,10,10,10,45,1
VD02,4,1,20,7,8,91,91,91,20,1
VD01,4,2,22,9,9,10,10,10,45,1
VD02,4,2,20,7,8,91,91,91,20,1
VD01,4,3,22,9,9,10,10,10,45,1
VD02,4,3,20,7,8,91,91,91,20,1
VD01,5,1,22,9,9,10,10,10,45,1
VD02,5,1,20,7,8,91,91,91,20,1
VD01,5,2,22,9,9,10,10,10,45,1
VD02,5,2,20,7,8,91,91,91,20,1
VD01,5,3,22,9,9,10,10,10,45,1
VD02,5,3,20,7,8,91,91,91,20,1
VD01,6,1,22,9,9,10,10,10,45,1
VD02,6,1,20,7,8,91,91,91,20,1
VD01,6,2,22,9,9,10,10,10,45,1
VD02,6,2,20,7,8,91,91,91,20,1
VD01,6,3,22,9,9,10,10,10,45,1
VD02,6,3,20,7,8,91,91,91,20,1
VD01,7,1,22,9,9,10,10,10,45,1
VD02,7,1,20,7,8,91,91,91,20,1
VD01,7,2,22,9,9,10,10,10,45,1
VD02,7,2,20,7,8,91,91,91,20,1
VD01,7,3,22,9,9,10,10,10,45,1
VD02,7,3,20,7,8,91,91,91,20,1
VD01,8,1,22,9,9,10,10,10,45,1
VD02,8,1,20,7,8,91,91,91,20,1
VD01,8,2,22,9,9,10,10,10,45,1
VD02,8,2,20,7,8,91,91,91,20,1
VD01,8,3,22,9,9,10,10,10,45,1
VD02,8,3,20,7,8,91,91,91,20,1
VD01,9,1,55,18,17,10,10,10,45,1
VD02,9,1,20,7,8,91,91,91,20,1
VD01,9,2,55,18,17,10,10,10,45,1
VD02,9,2,20,7,8,91,91,91,20,1
VD01,9,3,55,18,17,10,10,10,45,1
VD02,9,3,20,7,8,91,91,91,20,1
VD01,10,1,22,9,9,10,10,10,45,1
VD02,10,1,20,7,8,91,91,91,20,1
VD01,10,2,22,9,9,10,10,10,45,1
VD02,10,2,20,7,8,91,91,91,20,1
VD01,10,3,22,9,9,10,10,10,45,1
VD02,10,3,20,7,8,91,91,91,20,1
VD01,11,1,22,9,9,10,10,10,45,1
VD02,11,1,20,7,8,91,91,91,20,1
VD01,11,2,22,9,9,10,10,10,45,1
VD02,11,2,20,7,8,91,91,91,20,1
VD01,11,3,22,9,9,10,10,10,45,1
VD02,11,3,20,7,8,91,91,91,20,1
VD01,12,1,22,9,9,10,10,10,45,1
VD02,12,1,20,7,8,91,91,91,20,1
VD01,12,2,22,9,9,10,10,10,45,1
VD02,12,2,20,7,8,91,91,91,20,1
VD01,12,3,22,9,9,10,10,10,45,1
VD02,12,3,20,7,8,91,91,91,20,1
VD01,13,1,20,7,8,60,60,60,32,0
VD02,13,1,20,7,8,60,60,60,32,0
VD01,13,2,20,7,8,60,60,60,32,0
VD02,13,2,20,7,8,60,60,60,32,0
VD01,13,3,20,7,8,60,60,60,32,0
VD02,13,3,20,7,8,60,60,60,32,0
VD01,14,1,20,7,8,60,60,60,32,0
VD02,14,1,20,7,8,60,60,60,32,0
VD01,14,2,20,7,8,60,60,60,32,0
VD02,14,2,20,7,8,60,60,60,32,0
VD01,14,3,20,7,8,60,60,60,32,0
VD02,14,3,20,7,8,60,60,60,32,0
VD01,15,1,20,7,8,60,60,60,32,0
VD02,15,1,20,7,8,60,60,60,32,0
VD01,15,2,20,7,8,60,60,60,32,0
VD02,15,2,20,7,8,60,60,60,32,0
VD01,15,3,20,7,8,60,60,60,32,0
VD02,15,3,20,7,8,60,60,60,32,0
VD01,1,1,16,10,9,60,60,60,32,0
VD02,1,1,16,10,9,60,60,60,32,0
VD01,1,2,16,10,9,60,60,60,32,0
VD02,1,2,16,10,9,60,60,60,32,0
VD01,1,3,16,10,9,60,60,60,32,0
VD02,1,3,16,10,9,60,60,60,32,0
VD01,2,1,16,10,9,60,60,60,32,0
VD02,2,1,16,10,9,60,60,60,32,0
VD01,2,2,16,10,9,60,60,60,32,0
VD02,2,2,16,10,9,60,60,60,32,0
VD01,2,3,16,10,9,60,60,60,32,0
VD02,2,3,16,10,9,60,60,60,32,0
VD01,3,1,16,10,9,60,60,60,32,0
VD02,3,1,16,10,9,60,60,60,32,0
VD01,3,2,16,10,9,60,60,60,32,0
VD02,3,2,16,10,9,60,60,60,32,0
VD01,3,3,16,10,9,60,60,60,32,0
VD02,3,3,16,10,9,60,60,60,32,0
VD01,4,1,16,10,9,60,60,60,32,0
VD02,4,1,16,10,9,60,60,60,32,0
VD01,4,2,16,10,9,60,60,60,32,0
VD02,4,2,16,10,9,60,60,60,32,0
VD01,4,3,16,10,9,60,60,60,32,0
VD02,4,3,16,10,9,60,60,60,32,0
VD01,5,1,22,10,8,10,10,10,45,1
VD02,5,1,16,10,9,91,91,91,15,1
VD01,5,2,22,10,8,10,10,10,45,1
VD02,5,2,16,10,9,91,91,91,15,1
VD01,5,3,22,10,8,10,10,10,45,1
VD02,5,3,16,10,9,91,91,91,15,1
VD01,6,1,22,10,8,10,10,10,45,1
VD02,6,1,16,10,9,91,91,91,15,1
VD01,6,2,22,10,8,10,10,10,45,1
VD02,6,2,16,10,9,91,91,91,15,1
VD01,6,3,22,10,8,10,10,10,45,1
VD02,6,3,16,10,9,91,91,91,15,1
VD01,7,1,22,10,8,10,10,10,45,1
VD02,7,1,16,10,9,91,91,91,15,1
VD01,7,2,22,10,8,10,10,10,45,1
VD02,7,2,16,10,9,91,91,91,15,1
VD01,7,3,22,10,8,10,10,10,45,1
VD02,7,3,16,10,9,91,91,91,15,1
VD01,8,1,22,10,8,10,10,10,45,1
VD02,8,1,16,10,9,91,91,91,15,1
VD01,8,2,22,10,8,10,10,10,45,1
VD02,8,2,16,10,9,91,91,91,15,1
VD01,8,3,22,10,8,10,10,10,45,1
VD02,8,3,16,10,9,91,91,91,15,1
VD01,9,1,22,10,8,10,10,10,45,1
VD02,9,1,16,10,9,91,91,91,15,1
VD01,9,2,22,10,8,10,10,10,45,1
VD02,9,2,16,10,9,91,91,91,15,1
VD01,9,3,22,10,8,10,10,10,45,1
VD02,9,3,16,10,9,91,91,91,15,1
VD01,10,1,48,22,20,10,10,10,45,1
VD02,10,1,16,10,9,91,91,91,15,1
VD01,10,2,48,22,20,10,10,10,45,1
VD02,10,2,16,10,9,91,91,91,15,1
VD01,10,3,48,22,20,10,10,10,45,1
VD02,10,3,16,10,9,91,91,91,15,1
VD01,11,1,22,10,8,10,10,10,45,1
VD02,11,1,16,10,9,91,91,91,15,1
VD01,11,2,22,10,8,10,10,10,45,1
VD02,11,2,16,10,9,91,91,91,15,1
VD01,11,3,22,10,8,10,10,10,45,1
VD02,11,3,16,10,9,91,91,91,15,1
VD01,12,1,22,10,8,10,10,10,45,1
VD02,12,1,16,10,9,91,91,91,15,1
VD01,12,2,22,10,8,10,10,10,45,1
VD02,12,2,16,10,9,91,91,91,15,1
VD01,12,3,22,10,8,10,10,10,45,1
VD02,12,3,16,10,9,91,91,91,15,1
VD01,13,1,16,10,9,60,60,60,32,0
VD02,13,1,16,10,9,60,60,60,32,0
VD01,13,2,16,10,9,60,60,60,32,0
VD02,13,2,16,10,9,60,60,60,32,0
VD01,13,3,16,10,9,60,60,60,32,0
VD02,13,3,16,10,9,60,60,60,32,0
VD01,14,1,16,10,9,60,60,60,32,0
VD02,14,1,16,10,9,60,60,60,32,0
VD01,14,2,16,10,9,60,60,60,32,0
VD02,14,2,16,10,9,60,60,60,32,0
VD01,14,3,16,10,9,60,60,60,32,0
VD02,14,3,16,10,9,60,60,60,32,0
VD01,15,1,16,10,9,60,60,60,32,0
VD02,15,1,16,10,9,60,60,60,32,0
VD01,15,2,16,10,9,60,60,60,32,0
VD02,15,2,16,10,9,60,60,60,32,0
VD01,15,3,16,10,9,60,60,60,32,0
VD02,15,3,16,10,9,60,60,60,32,0
VD01,1,1,15,7,6,80,80,80,20,1
VD02,1,1,15,7,6,70,70,70,20,1
VD01,1,2,15,7,6,80,80,80,20,1
VD02,1,2,15,7,6,70,70,70,20,1
VD01,1,3,15,7,6,80,80,80,20,1
VD02,1,3,15,7,6,70,70,70,20,1
VD01,2,1,15,7,6,80,80,80,20,1
VD02,2,1,15,7,6,70,70,70,20,1
VD01,2,2,15,7,6,80,80,80,20,1
VD02,2,2,15,7,6,70,70,70,20,1
VD01,2,3,15,7,6,80,80,80,20,1
VD02,2,3,15,7,6,70,70,70,20,1
VD01,3,1,15,7,6,80,80,80,20,1
VD02,3,1,15,7,6,70,70,70,20,1
VD01,3,2,15,7,6,80,80,80,20,1
VD02,3,2,15,7,6,70,70,70,20,1
VD01,3,3,15,7,6,80,80,80,20,1
VD02,3,3,15,7,6,70,70,70,20,1
VD01,4,1,18,10,7,57,57,57,22,1
VD02,4,1,15,7,6,91,91,91,11,1
VD01,4,2,18,10,7,57,57,57,22,1
VD02,4,2,15,7,6,91,91,91,11,1
VD01,4,3,18,10,7,57,57,57,22,1
VD02,4,3,15,7,6,91,91,91,11,1
VD01,5,1,18,10,7,57,57,57,21,1
VD02,5,1,15,7,6,91,91,91,5,1
VD01,5,2,18,10,7,57,57,57,21,1
VD02,5,2,15,7,6,91,91,91,5,1
VD01,5,3,18,10,7,57,57,57,21,1
VD02,5,3,15,7,6,91,91,91,5,1
VD01,6,1,18,10,7,57,57,57,21,1
VD02,6,1,15,7,6,91,91,91,5,1
VD01,6,2,18,10,7,57,57,57,21,1
VD02,6,2,15,7,6,91,91,91,5,1
VD01,6,3,18,10,7,57,57,57,21,1
VD02,6,3,15,7,6,91,91,91,5,1
VD01,7,1,18,10,7,57,57,57,21,1
VD02,7,1,15,7,6,91,91,91,5,1
VD01,7,2,18,10,7,57,57,57,21,1
VD02,7,2,15,7,6,91,91,91,5,1
VD01,7,3,18,10,7,57,57,57,21,1
VD02,7,3,15,7,6,91,91,91,5,1
VD01,8,1,18,10,7,57,57,57,21,1
VD02,8,1,15,7,6,91,91,91,5,1
VD01,8,2,18,10,7,57,57,57,21,1
VD02,8,2,15,7,6,91,91,91,5,1
VD01,8,3,18,10,7,57,57,57,21,1
VD02,8,3,15,7,6,91,91,91,5,1
VD01,9,1,18,10,7,57,57,57,21,1
VD02,9,1,15,7,6,91,91,91,5,1
VD01,9,2,18,10,7,57,57,57,21,1
VD02,9,2,15,7,6,91,91,91,5,1
VD01,9,3,18,10,7,57,57,57,21,1
VD02,9,3,15,7,6,91,91,91,5,1
VD01,10,1,18,10,7,57,57,57,21,1
VD02,10,1,15,7,6,91,91,91,5,1
VD01,10,2,18,10,7,57,57,57,21,1
VD02,10,2,15,7,6,91,91,91,5,1
VD01,10,3,18,10,7,57,57,57,21,1
VD02,10,3,15,7,6,91,91,91,5,1
VD01,11,1,18,10,7,57,57,57,21,1
VD02,11,1,15,7,6,91,91,91,5,1
VD01,11,2,18,10,7,57,57,57,21,1
VD02,11,2,15,7,6,91,91,91,5,1
VD01,11,3,18,10,7,57,57,57,21,1
VD02,11,3,15,7,6,91,91,91,5,1
VD01,12,1,18,10,7,57,57,57,21,1
VD02,12,1,15,7,6,91,91,91,5,1
VD01,12,2,18,10,7,57,57,57,21,1
VD02,12,2,15,7,6,91,91,91,5,1
VD01,12,3,18,10,7,57,57,57,21,1
VD02,12,3,15,7,6,91,91,91,5,1
VD01,13,1,15,7,6,80,80,80,20,0
VD02,13,1,15,7,6,70,70,70,20,0
VD01,13,2,15,7,6,80,80,80,20,0
VD02,13,2,15,7,6,70,70,70,20,0
VD01,13,3,15,7,6,80,80,80,20,0
VD02,13,3,15,7,6,70,70,70,20,0
VD01,14,1,15,7,6,80,80,80,20,0
VD02,14,1,15,7,6,70,70,70,20,0
VD01,14,2,15,7,6,80,80,80,20,0
VD02,14,2,15,7,6,70,70,70,20,0
VD01,14,3,15,7,6,80,80,80,20,0
VD02,14,3,15,7,6,70,70,70,20,0
VD01,15,1,15,7,6,80,80,80,20,0
VD02,15,1,15,7,6,70,70,70,20,0
VD01,15,2,15,7,6,80,80,80,20,0
VD02,15,2,15,7,6,70,70,70,20,0
VD01,15,3,15,7,6,80,80,80,20,0
VD02,15,3,15,7,6,70,70,70,20,0
VD01,1,1,16,8,5,80,80,80,20,0
VD02,1,1,16,8,5,80,80,80,20,0
VD01,1,2,16,8,5,80,80,80,20,0
VD02,1,2,16,8,5,80,80,80,20,0
VD01,1,3,16,8,5,80,80,80,20,0
VD02,1,3,16,8,5,80,80,80,20,0
VD01,2,1,16,8,5,80,80,80,20,0
VD02,2,1,16,8,5,80,80,80,20,0
VD01,2,2,16,8,5,80,80,80,20,0
VD02,2,2,16,8,5,80,80,80,20,0
VD01,2,3,16,8,5,80,80,80,20,0
VD02,2,3,16,8,5,80,80,80,20,0
VD01,3,1,16,8,5,80,80,80,20,0
VD02,3,1,16,8,5,80,80,80,20,0
VD01,3,2,16,8,5,80,80,80,20,0
VD02,3,2,16,8,5,80,80,80,20,0
VD01,3,3,16,8,5,80,80,80,20,0
VD02,3,3,16,8,5,80,80,80,20,0
VD01,4,1,16,8,5,80,80,80,20,0
VD02,4,1,16,8,5,80,80,80,20,0
VD01,4,2,16,8,5,80,80,80,20,0
VD02,4,2,16,8,5,80,80,80,20,0
VD01,4,3,16,8,5,80,80,80,20,0
VD02,4,3,16,8,5,80,80,80,20,0
VD01,5,1,18,9,8,57,57,57,22,0
VD02,5,1,16,8,5,91,91,91,11,1
VD01,5,2,18,9,8,57,57,57,22,1
VD02,5,2,16,8,5,91,91,91,11,1
VD01,5,3,18,9,8,57,57,57,22,1
VD02,5,3,16,8,5,91,91,91,11,1
VD01,6,1,18,9,8,57,57,57,21,1
VD02,6,1,16,8,5,91,91,91,6,1
VD01,6,2,18,9,8,57,57,57,21,1
VD02,6,2,16,8,5,91,91,91,6,1
VD01,6,3,18,9,8,57,57,57,21,1
VD02,6,3,16,8,5,91,91,91,6,1
VD01,7,1,18,9,8,57,57,57,21,1
VD02,7,1,16,8,5,91,91,91,6,1
VD01,7,2,18,9,8,57,57,57,21,1
VD02,7,2,16,8,5,91,91,91,6,1
VD01,7,3,18,9,8,57,57,57,21,1
VD02,7,3,16,8,5,91,91,91,6,1
VD01,8,1,18,9,8,57,57,57,21,1
VD02,8,1,16,8,5,91,91,91,6,1
VD01,8,2,18,9,8,57,57,57,21,1
VD02,8,2,16,8,5,91,91,91,6,1
VD01,8,3,18,9,8,57,57,57,21,1
VD02,8,3,16,8,5,91,91,91,6,1
VD01,9,1,18,9,8,57,57,57,21,1
VD02,9,1,16,8,5,91,91,91,6,1
VD01,9,2,18,9,8,57,57,57,21,1
VD02,9,2,16,8,5,91,91,91,6,1
VD01,9,3,18,9,8,57,57,57,21,1
VD02,9,3,16,8,5,91,91,91,6,1
VD01,10,1,18,9,8,57,57,57,21,1
VD02,10,1,16,8,5,91,91,91,6,1
VD01,10,2,18,9,8,57,57,57,21,1
VD02,10,2,16,8,5,91,91,91,6,1
VD01,10,3,18,9,8,57,57,57,21,1
VD02,10,3,16,8,5,91,91,91,6,1
VD01,11,1,18,9,8,57,57,57,21,1
VD02,11,1,16,8,5,91,91,91,6,1
VD01,11,2,18,9,8,57,57,57,21,1
VD02,11,2,16,8,5,91,91,91,6,1
VD01,11,3,18,9,8,57,57,57,21,1
VD02,11,3,16,8,5,91,91,91,6,1
VD01,12,1,18,9,8,57,57,57,21,1
VD02,12,1,16,8,5,91,91,91,6,1
VD01,12,2,18,9,8,57,57,57,21,1
VD02,12,2,16,8,5,91,91,91,6,1
VD01,12,3,18,9,8,57,57,57,21,1
VD02,12,3,16,8,5,91,91,91,6,1
VD01,13,1,16,8,5,80,80,80,20,0
VD02,13,1,16,8,5,80,80,80,20,0
VD01,13,2,16,8,5,80,80,80,20,0
VD02,13,2,16,8,5,80,80,80,20,0
VD01,13,3,16,8,5,80,80,80,20,0
VD02,13,3,16,8,5,80,80,80,20,0
VD01,14,1,16,8,5,80,80,80,20,0
VD02,14,1,16,8,5,80,80,80,20,0
VD01,14,2,16,8,5,80,80,80,20,0
VD02,14,2,16,8,5,80,80,80,20,0
VD01,14,3,16,8,5,80,80,80,20,0
VD02,14,3,16,8,5,80,80,80,20,0
VD01,15,1,16,8,5,80,80,80,20,0
VD02,15,1,16,8,5,80,80,80,20,0
VD01,15,2,16,8,5,80,80,80,20,0
VD02,15,2,16,8,5,80,80,80,20,0
VD01,15,3,16,8,5,80,80,80,20,0
VD02,15,3,16,8,5,80,80,80,20,0
VD01,1,1,15,8,7,80,80,80,20,0
VD02,1,1,15,8,7,80,80,80,20,0
VD01,1,2,15,8,7,80,80,80,20,0
VD02,1,2,15,8,7,80,80,80,20,0
VD01,1,3,15,8,7,80,80,80,20,0
VD02,1,3,15,8,7,80,80,80,20,0
VD01,2,1,15,8,7,80,80,80,20,0
VD02,2,1,15,8,7,80,80,80,20,0
VD01,2,2,15,8,7,80,80,80,20,0
VD02,2,2,15,8,7,80,80,80,20,0
VD01,2,3,15,8,7,80,80,80,20,0
VD02,2,3,15,8,7,80,80,80,20,0
VD01,3,1,15,8,7,80,80,80,20,0
VD02,3,1,15,8,7,80,80,80,20,0
VD01,3,2,15,8,7,80,80,80,20,0
VD02,3,2,15,8,7,80,80,80,20,0
VD01,3,3,15,8,7,80,80,80,20,0
VD02,3,3,15,8,7,80,80,80,20,0
VD01,4,1,15,8,7,80,80,80,20,0
VD02,4,1,15,8,7,80,80,80,20,0
VD01,4,2,15,8,7,80,80,80,20,0
VD02,4,2,15,8,7,80,80,80,20,0
VD01,4,3,15,8,7,80,80,80,20,0
VD02,4,3,15,8,7,80,80,80,20,0
VD01,5,1,17,9,9,57,57,57,22,1
VD02,5,1,15,8,7,91,91,91,7,1
VD01,5,2,17,9,9,57,57,57,22,1
VD02,5,2,15,8,7,91,91,91,7,1
VD01,5,3,17,9,9,57,57,57,22,1
VD02,5,3,15,8,7,91,91,91,7,1
VD01,6,1,17,9,9,57,57,57,21,1
VD02,6,1,15,8,7,91,91,91,7,1
VD01,6,2,17,9,9,57,57,57,21,1
VD02,6,2,15,8,7,91,91,91,7,1
VD01,6,3,17,9,9,57,57,57,21,1
VD02,6,3,15,8,7,91,91,91,7,1
VD01,7,1,17,9,9,57,57,57,21,1
VD02,7,1,15,8,7,91,91,91,7,1
VD01,7,2,17,9,9,57,57,57,21,1
VD02,7,2,15,8,7,91,91,91,7,1
VD01,7,3,17,9,9,57,57,57,21,1
VD02,7,3,15,8,7,91,91,91,7,1
VD01,8,1,17,9,9,57,57,57,21,1
VD02,8,1,15,8,7,91,91,91,7,1
VD01,8,2,17,9,9,57,57,57,21,1
VD02,8,2,15,8,7,91,91,91,7,1
VD01,8,3,17,9,9,57,57,57,21,1
VD02,8,3,15,8,7,91,91,91,7,1
VD01,9,1,17,9,9,57,57,57,21,1
VD02,9,1,15,8,7,91,91,91,7,1
VD01,9,2,17,9,9,57,57,57,21,1
VD02,9,2,15,8,7,91,91,91,7,1
VD01,9,3,17,9,9,57,57,57,21,1
VD02,9,3,15,8,7,91,91,91,7,1
VD01,10,1,17,9,9,57,57,57,21,1
VD02,10,1,15,8,7,91,91,91,7,1
VD01,10,2,17,9,9,57,57,57,21,1
VD02,10,2,15,8,7,91,91,91,7,1
VD01,10,3,17,9,9,57,57,57,21,1
VD02,10,3,15,8,7,91,91,91,7,1
VD01,11,1,17,9,9,57,57,57,21,1
VD02,11,1,15,8,7,91,91,91,7,1
VD01,11,2,17,9,9,57,57,57,21,1
VD02,11,2,15,8,7,91,91,91,7,1
VD01,11,3,17,9,9,57,57,57,21,1
VD02,11,3,15,8,7,91,91,91,7,1
VD01,12,1,17,9,9,57,57,57,21,1
VD02,12,1,15,8,7,91,91,91,7,1
VD01,12,2,17,9,9,57,57,57,21,1
VD02,12,2,15,8,7,91,91,91,7,1
VD01,12,3,17,9,9,57,57,57,21,1
VD02,12,3,15,8,7,91,91,91,7,1
